,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,list_add,list_add_1,list_add_2,list_add_3,list_add_4,street,Neiborhood,pr_add_1,pr_add_2,rent,bath_add,bath_num,garage_num,rooms_num
35,2537477817,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS1500-id-2537477817/,"Apartamento com 2 Quartos para Aluguel, 68m²","Avenida Jorge Zarur - Vila Ema, São José dos Campos - SP",68,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...",R$ 1.500 /mês,R$ 550,São José dos Campos,2021-10-30 14:34,"['Avenida Jorge Zarur - Vila Ema', ' São José dos Campos - SP']",Avenida Jorge Zarur - Vila Ema," Vila Ema, São José dos Campos ",Avenida Jorge Zarur , Vila Ema,Avenida Jorge Zarur , Vila Ema, 1.500 /mês,R$ 1.500 , 1.500 ,2 ,2 ,2 ,2 
36,2538035635,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2300-id-2538035635/,"Apartamento com 2 Quartos para Aluguel, 75m²","Jardim das Indústrias, São José dos Campos - SP",75,2 Quartos,1 Banheiro,2 Vagas,"Elevador
Condomínio fechado
Espaço gourmet
Ar-condicionado
Área de serviço
...",R$ 2.300 /mês,R$ 400,São José dos Campos,2021-10-30 14:34,"['Jardim das Indústrias', ' São José dos Campos - SP']",Jardim das Indústrias, SP,"Jardim das Indústrias, São José dos Campos ", SP,"Jardim das Indústrias, São José dos Campos ",Jardim das Indústrias, 2.300 /mês,R$ 2.300 , 2.300 ,1 ,1 ,2 ,2 
37,2537062873,https://www.vivareal.com.br/imovel/apartamento-2-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-48m2-venda-RS215000-id-2537062873/,Apartamento com 2 Quartos para Venda/Aluguel 48m²,"Rua Raimundo Barbosa Nogueira - Palmeiras de São José, São José dos Campos - SP",48,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Elevador
Playground
Salão de festas
Próximo a shopping
...","R$ 1.350 /mês
R$ 215.000",,São José dos Campos,2021-10-30 14:34,"['Rua Raimundo Barbosa Nogueira - Palmeiras de São José', ' São José dos Campos - SP']",Rua Raimundo Barbosa Nogueira - Palmeiras de São José," Palmeiras de São José, São José dos Campos ",Rua Raimundo Barbosa Nogueira , Palmeiras de São José,Rua Raimundo Barbosa Nogueira , Palmeiras de São José," 1.350 /mês
 215.000",R$ 1.350 , 1.350 ,1 ,1 ,1 ,2 
38,2532318011,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2100-id-2532318011/,"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Benedito Alvarenga Carvalho - Parque Residencial Aquarius, São José dos Campos - SP",80,3 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Elevador
Condomínio fechado
Academia
Salão de festas
...",R$ 2.100 /mês,R$ 735,São José dos Campos,2021-10-30 14:34,"['Rua Benedito Alvarenga Carvalho - Parque Residencial Aquarius', ' São José dos Campos - SP']",Rua Benedito Alvarenga Carvalho - Parque Residencial Aquarius," Parque Residencial Aquarius, São José dos Campos ",Rua Benedito Alvarenga Carvalho , Parque Residencial Aquarius,Rua Benedito Alvarenga Carvalho , Parque Residencial Aquarius, 2.100 /mês,R$ 2.100 , 2.100 ,2 ,2 ,2 ,3 
39,2533118837,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-116m2-aluguel-RS4500-id-2533118837/,"Apartamento com 2 Quartos para Aluguel, 116m²","Rua Benedito Osvaldo Lecques - Jardim Aquarius, São José dos Campos - SP",116,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 4.500 /mês,R$ 600,São José dos Campos,2021-10-30 14:34,"['Rua Benedito Osvaldo Lecques - Jardim Aquarius', ' São José dos Campos - SP']",Rua Benedito Osvaldo Lecques - Jardim Aquarius," Jardim Aquarius, São José dos Campos ",Rua Benedito Osvaldo Lecques , Jardim Aquarius,Rua Benedito Osvaldo Lecques , Jardim Aquarius, 4.500 /mês,R$ 4.500 , 4.500 ,2 ,2 ,2 ,2 
40,2525457479,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-45m2-aluguel-RS1350-id-2525457479/,"Apartamento com Quarto para Aluguel, 45m²","Avenida Doutor Adhemar de Barros - Jardim São Dimas, São José dos Campos - SP",45,1 Quarto,1 Banheiro,1 Vaga,Elevador,R$ 1.350 /mês,,São José dos Campos,2021-10-30 14:34,"['Avenida Doutor Adhemar de Barros - Jardim São Dimas', ' São José dos Campos - SP']",Avenida Doutor Adhemar de Barros - Jardim São Dimas," Jardim São Dimas, São José dos Campos ",Avenida Doutor Adhemar de Barros , Jardim São Dimas,Avenida Doutor Adhemar de Barros , Jardim São Dimas, 1.350 /mês,R$ 1.350 , 1.350 ,1 ,1 ,1 ,1 
41,2534645092,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2000-id-2534645092/,"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Inconfidência, 44 - Jardim São Dimas, São José dos Campos - SP",80,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Playground
Salão de festas
Quadra poliesportiva
...",R$ 2.000 /mês,R$ 546,São José dos Campos,2021-10-30 14:34,"['Rua Inconfidência', ' 44 - Jardim São Dimas', ' São José dos Campos - SP']",Rua Inconfidência," Jardim São Dimas, São José dos Campos ","Rua Inconfidência, 44 ", Jardim São Dimas,"Rua Inconfidência, 44 ", Jardim São Dimas, 2.000 /mês,R$ 2.000 , 2.000 ,2 ,2 ,1 ,3 
42,2536402652,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-89m2-aluguel-RS2950-id-2536402652/,"Apartamento com 3 Quartos para Aluguel, 89m²","Avenida Andrômeda, 2023 - Jardim Satélite, São José dos Campos - SP",89,3 Quartos,2 Banheiros,1 Vaga,,R$ 2.950 /mês,,São José dos Campos,2021-10-30 14:34,"['Avenida Andrômeda', ' 2023 - Jardim Satélite', ' São José dos Campos - SP']",Avenida Andrômeda," Jardim Satélite, São José dos Campos ","Avenida Andrômeda, 2023 ", Jardim Satélite,"Avenida Andrômeda, 2023 ", Jardim Satélite, 2.950 /mês,R$ 2.950 , 2.950 ,2 ,2 ,1 ,3 
43,2536859876,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS2300-id-2536859876/,"Apartamento com 2 Quartos para Aluguel, 68m²","Rua das Piabas, 10 - Parque Residencial Aquarius, São José dos Campos - SP",68,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Jardim",R$ 2.300 /mês,R$ 500,São José dos Campos,2021-10-30 14:34,"['Rua das Piabas', ' 10 - Parque Residencial Aquarius', ' São José dos Campos - SP']",Rua das Piabas," Parque Residencial Aquarius, São José dos Campos ","Rua das Piabas, 10 ", Parque Residencial Aquarius,"Rua das Piabas, 10 ", Parque Residencial Aquarius, 2.300 /mês,R$ 2.300 , 2.300 ,2 ,2 ,1 ,2 
44,2535782222,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-64m2-aluguel-RS2300-id-2535782222/,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua das Piabas, 120 - Jardim Aquarius, São José dos Campos - SP",64,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Área de serviço
Cozinha
...",R$ 2.300 /mês,R$ 500,São José dos Campos,2021-10-30 14:34,"['Rua das Piabas', ' 120 - Jardim Aquarius', ' São José dos Campos - SP']",Rua das Piabas," Jardim Aquarius, São José dos Campos ","Rua das Piabas, 120 ", Jardim Aquarius,"Rua das Piabas, 120 ", Jardim Aquarius, 2.300 /mês,R$ 2.300 , 2.300 ,1 ,1 ,1 ,2 
45,2534831260,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1600-id-2534831260/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Professor Roberval Froes - Jardim Esplanada II, São José dos Campos - SP",60,2 Quartos,1 Banheiro,1 Vaga,Elevador,R$ 1.600 /mês,R$ 314,São José dos Campos,2021-10-30 14:34,"['Rua Professor Roberval Froes - Jardim Esplanada II', ' São José dos Campos - SP']",Rua Professor Roberval Froes - Jardim Esplanada II," Jardim Esplanada II, São José dos Campos ",Rua Professor Roberval Froes , Jardim Esplanada II,Rua Professor Roberval Froes , Jardim Esplanada II, 1.600 /mês,R$ 1.600 , 1.600 ,1 ,1 ,1 ,2 
46,2537163434,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-77m2-aluguel-RS2700-id-2537163434/,"Apartamento com 2 Quartos para Aluguel, 77m²","Jardim Aquarius, São José dos Campos - SP",77,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Área de serviço
...",R$ 2.700 /mês,R$ 380,São José dos Campos,2021-10-30 14:34,"['Jardim Aquarius', ' São José dos Campos - SP']",Jardim Aquarius, SP,"Jardim Aquarius, São José dos Campos ", SP,"Jardim Aquarius, São José dos Campos ",Jardim Aquarius, 2.700 /mês,R$ 2.700 , 2.700 ,2 ,2 ,1 ,2 
47,2537143911,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-flamboyant-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS950-id-2537143911/,"Apartamento com 2 Quartos para Aluguel, 56m²","Avenida Domingos Maldonado Campoy, 200 - Parque Residencial Flamboyant, São José dos Campos - SP",56,2 Quartos,2 Banheiros,1 Vaga,"Condomínio fechado
Academia
Jardim
Playground
Salão de festas
...",R$ 950 /mês,R$ 270,São José dos Campos,2021-10-30 14:34,"['Avenida Domingos Maldonado Campoy', ' 200 - Parque Residencial Flamboyant', ' São José dos Campos - SP']",Avenida Domingos Maldonado Campoy," Parque Residencial Flamboyant, São José dos Campos ","Avenida Domingos Maldonado Campoy, 200 ", Parque Residencial Flamboyant,"Avenida Domingos Maldonado Campoy, 200 ", Parque Residencial Flamboyant, 950 /mês,R$ 950 , 950 ,2 ,2 ,1 ,2 
48,2536421779,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2200-id-2536421779/,"Apartamento com 2 Quartos para Aluguel, 80m²","Parque Residencial Aquarius, São José dos Campos - SP",80,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet
...",R$ 2.200 /mês,R$ 630,São José dos Campos,2021-10-30 14:34,"['Parque Residencial Aquarius', ' São José dos Campos - SP']",Parque Residencial Aquarius, SP,"Parque Residencial Aquarius, São José dos Campos ", SP,"Parque Residencial Aquarius, São José dos Campos ",Parque Residencial Aquarius, 2.200 /mês,R$ 2.200 , 2.200 ,2 ,2 ,1 ,2 
49,2534794185,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS1450-id-2534794185/,"Apartamento com 2 Quartos para Aluguel, 56m²","Urbanova, São José dos Campos - SP",56,2 Quartos,2 Banheiros,2 Vagas,"Elevador
Condomínio fechado
Varanda
Espaço gourmet
Área de serviço
...",R$ 1.450 /mês,R$ 350,São José dos Campos,2021-10-30 14:34,"['Urbanova', ' São José dos Campos - SP']",Urbanova, SP,"Urbanova, São José dos Campos ", SP,"Urbanova, São José dos Campos ",Urbanova, 1.450 /mês,R$ 1.450 , 1.450 ,2 ,2 ,2 ,2 
50,2539439308,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bosque-dos-eucaliptos-bairros-sao-jose-dos-campos-com-garagem-66m2-aluguel-RS1300-id-2539439308/,"Apartamento com 2 Quartos para Aluguel, 66m²","Bosque dos Eucaliptos, São José dos Campos - SP",66,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Garagem
Área de serviço
Playground
Salão de festas
...",R$ 1.300 /mês,R$ 332,São José dos Campos,2021-10-30 14:34,"['Bosque dos Eucaliptos', ' São José dos Campos - SP']",Bosque dos Eucaliptos, SP,"Bosque dos Eucaliptos, São José dos Campos ", SP,"Bosque dos Eucaliptos, São José dos Campos ",Bosque dos Eucaliptos, 1.300 /mês,R$ 1.300 , 1.300 ,2 ,2 ,1 ,2 
51,2534066578,https://www.vivareal.com.br/imovel/apartamento-3-quartos-floradas-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-91m2-aluguel-RS2550-id-2534066578/,"Apartamento com 3 Quartos para Aluguel, 91m²","Rua João Fonseca dos Santos - Floradas de São José, São José dos Campos - SP",91,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Condomínio fechado
Aceita animais
Área de serviço
...",R$ 2.550 /mês,R$ 450,São José dos Campos,2021-10-30 14:34,"['Rua João Fonseca dos Santos - Floradas de São José', ' São José dos Campos - SP']",Rua João Fonseca dos Santos - Floradas de São José," Floradas de São José, São José dos Campos ",Rua João Fonseca dos Santos , Floradas de São José,Rua João Fonseca dos Santos , Floradas de São José, 2.550 /mês,R$ 2.550 , 2.550 ,2 ,2 ,1 ,3 
52,2538130188,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-106m2-aluguel-RS2500-id-2538130188/,"Apartamento com 3 Quartos para Aluguel, 106m²","Avenida São João, 241 - Jardim Esplanada, São José dos Campos - SP",106,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Ar-condicionado
Playground
...",R$ 2.500 /mês,R$ 650,São José dos Campos,2021-10-30 14:34,"['Avenida São João', ' 241 - Jardim Esplanada', ' São José dos Campos - SP']",Avenida São João," Jardim Esplanada, São José dos Campos ","Avenida São João, 241 ", Jardim Esplanada,"Avenida São João, 241 ", Jardim Esplanada, 2.500 /mês,R$ 2.500 , 2.500 ,3 ,3 ,1 ,3 
53,2538637703,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-100m2-aluguel-RS3000-id-2538637703/,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Emílio Marelo - Jardim das Indústrias, São José dos Campos - SP",100,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 3.000 /mês,R$ 482,São José dos Campos,2021-10-30 14:34,"['Rua Emílio Marelo - Jardim das Indústrias', ' São José dos Campos - SP']",Rua Emílio Marelo - Jardim das Indústrias," Jardim das Indústrias, São José dos Campos ",Rua Emílio Marelo , Jardim das Indústrias,Rua Emílio Marelo , Jardim das Indústrias, 3.000 /mês,R$ 3.000 , 3.000 ,3 ,3 ,2 ,3 
54,2532742110,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-189m2-aluguel-RS9000-id-2532742110/,"Apartamento com 4 Quartos para Aluguel, 189m²","Rua Afonso César de Siqueira, 106 - Vila Adyana, São José dos Campos - SP",189,4 Quartos,5 Banheiros,3 Vagas,"Mobiliado
Churrasqueira
Elevador
Condomínio fechado
Ar-condicionado
...",R$ 9.000 /mês,R$ 1.100,São José dos Campos,2021-10-30 14:34,"['Rua Afonso César de Siqueira', ' 106 - Vila Adyana', ' São José dos Campos - SP']",Rua Afonso César de Siqueira," Vila Adyana, São José dos Campos ","Rua Afonso César de Siqueira, 106 ", Vila Adyana,"Rua Afonso César de Siqueira, 106 ", Vila Adyana, 9.000 /mês,R$ 9.000 , 9.000 ,5 ,5 ,3 ,4 
55,2538894899,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2000-id-2538894899/,"Apartamento com Quarto para Aluguel, 75m²","Parque Residencial Aquarius, São José dos Campos - SP",75,1 Quarto,2 Banheiros,1 Vaga,,R$ 2.000 /mês,R$ 600,São José dos Campos,2021-10-30 14:34,"['Parque Residencial Aquarius', ' São José dos Campos - SP']",Parque Residencial Aquarius, SP,"Parque Residencial Aquarius, São José dos Campos ", SP,"Parque Residencial Aquarius, São José dos Campos ",Parque Residencial Aquarius, 2.000 /mês,R$ 2.000 , 2.000 ,2 ,2 ,1 ,1 
56,2522289478,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-62m2-aluguel-RS2300-id-2522289478/,"Apartamento com 2 Quartos para Aluguel, 62m²","Urbanova, São José dos Campos - SP",62,2 Quartos,2 Banheiros,1 Vaga,"Churrasqueira
Piscina
Armário na cozinha
Varanda
Área de serviço",R$ 2.300 /mês,R$ 390,São José dos Campos,2021-10-30 14:34,"['Urbanova', ' São José dos Campos - SP']",Urbanova, SP,"Urbanova, São José dos Campos ", SP,"Urbanova, São José dos Campos ",Urbanova, 2.300 /mês,R$ 2.300 , 2.300 ,2 ,2 ,1 ,2 
57,2538625445,https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS3000-id-2538625445/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Jesus Garcia - Condomínio Royal Park, São José dos Campos - SP",80,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 3.000 /mês,R$ 325,São José dos Campos,2021-10-30 14:34,"['Rua Jesus Garcia - Condomínio Royal Park', ' São José dos Campos - SP']",Rua Jesus Garcia - Condomínio Royal Park," Condomínio Royal Park, São José dos Campos ",Rua Jesus Garcia , Condomínio Royal Park,Rua Jesus Garcia , Condomínio Royal Park, 3.000 /mês,R$ 3.000 , 3.000 ,2 ,2 ,2 ,2 
58,2538630687,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-100m2-aluguel-RS3300-id-2538630687/,"Apartamento com 2 Quartos para Aluguel, 100m²","Rua Emílio Marelo - Jardim das Indústrias, São José dos Campos - SP",100,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...",R$ 3.300 /mês,R$ 482,São José dos Campos,2021-10-30 14:34,"['Rua Emílio Marelo - Jardim das Indústrias', ' São José dos Campos - SP']",Rua Emílio Marelo - Jardim das Indústrias," Jardim das Indústrias, São José dos Campos ",Rua Emílio Marelo , Jardim das Indústrias,Rua Emílio Marelo , Jardim das Indústrias, 3.300 /mês,R$ 3.300 , 3.300 ,2 ,2 ,2 ,2 
59,2537398696,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-71m2-aluguel-RS1470-id-2537398696/,"Apartamento com 2 Quartos para Aluguel, 71m²","Rua Raimundo Barbosa Nogueira, 271 - Parque Industrial, São José dos Campos - SP",71,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Condomínio fechado
Varanda
Espaço gourmet
...",R$ 1.470 /mês,R$ 331,São José dos Campos,2021-10-30 14:34,"['Rua Raimundo Barbosa Nogueira', ' 271 - Parque Industrial', ' São José dos Campos - SP']",Rua Raimundo Barbosa Nogueira," Parque Industrial, São José dos Campos ","Rua Raimundo Barbosa Nogueira, 271 ", Parque Industrial,"Rua Raimundo Barbosa Nogueira, 271 ", Parque Industrial, 1.470 /mês,R$ 1.470 , 1.470 ,2 ,2 ,1 ,2 
60,2538814345,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1300-id-2538814345/,"Apartamento com 2 Quartos para Aluguel, 50m²","Jardim América, São José dos Campos - SP",50,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Área de serviço
Interfone
Sistema de alarme
...",R$ 1.300 /mês,R$ 280,São José dos Campos,2021-10-30 14:34,"['Jardim América', ' São José dos Campos - SP']",Jardim América, SP,"Jardim América, São José dos Campos ", SP,"Jardim América, São José dos Campos ",Jardim América, 1.300 /mês,R$ 1.300 , 1.300 ,2 ,2 ,1 ,2 
61,2538517156,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS1450-id-2538517156/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Raimundo Barbosa Nogueira, 271 - Parque Industrial, São José dos Campos - SP",65,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Churrasqueira
Elevador
Varanda
Área de serviço
...",R$ 1.450 /mês,R$ 405,São José dos Campos,2021-10-30 14:34,"['Rua Raimundo Barbosa Nogueira', ' 271 - Parque Industrial', ' São José dos Campos - SP']",Rua Raimundo Barbosa Nogueira," Parque Industrial, São José dos Campos ","Rua Raimundo Barbosa Nogueira, 271 ", Parque Industrial,"Rua Raimundo Barbosa Nogueira, 271 ", Parque Industrial, 1.450 /mês,R$ 1.450 , 1.450 ,2 ,2 ,1 ,2 
62,2538720260,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aparecida-bairros-sao-jose-dos-campos-68m2-aluguel-RS1600-id-2538720260/,"Apartamento com 3 Quartos para Aluguel, 68m²","Rua Jordão Monteiro Ferreira - Jardim Aparecida, São José dos Campos - SP",68,3 Quartos,2 Banheiros,-- Vaga,"Cozinha
Sistema de alarme
Próximo a shopping
Academia
Salão de festas",R$ 1.600 /mês,R$ 380,São José dos Campos,2021-10-30 14:34,"['Rua Jordão Monteiro Ferreira - Jardim Aparecida', ' São José dos Campos - SP']",Rua Jordão Monteiro Ferreira - Jardim Aparecida," Jardim Aparecida, São José dos Campos ",Rua Jordão Monteiro Ferreira , Jardim Aparecida,Rua Jordão Monteiro Ferreira , Jardim Aparecida, 1.600 /mês,R$ 1.600 , 1.600 ,2 ,2 ,-- ,3 
63,2535855787,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-123m2-aluguel-RS1300-id-2535855787/,"Apartamento com 2 Quartos para Aluguel, 123m²","Rua Euclides Miragaia, 62 - Centro, São José dos Campos - SP",123,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Varanda
Academia
Jardim
...",R$ 1.300 /mês,R$ 515,São José dos Campos,2021-10-30 14:34,"['Rua Euclides Miragaia', ' 62 - Centro', ' São José dos Campos - SP']",Rua Euclides Miragaia," Centro, São José dos Campos ","Rua Euclides Miragaia, 62 ", Centro,"Rua Euclides Miragaia, 62 ", Centro, 1.300 /mês,R$ 1.300 , 1.300 ,2 ,2 ,1 ,2 
